url	first_seen	portal	title	company	status
https://job-boards.greenhouse.io/andurilindustries/jobs/5115119007	2026-04-25	Greenhouse — Operations Analyst	Operations Analyst - OT Hardware	Anduril Industries	added
https://job-boards.greenhouse.io/project44/jobs/7800834	2026-04-25	project44 — websearch	Business Analyst - UKG	project44	added
https://job-boards.greenhouse.io/enova/jobs/7728120	2026-04-25	Enova — websearch	Website Analytics Specialist	Enova International	added
https://job-boards.greenhouse.io/enova/jobs/7368745	2026-04-25	Enova — websearch	Data Engineer	Enova International	added
https://job-boards.greenhouse.io/enova/jobs/5798243	2026-04-25	Enova — websearch	Analytics Analyst - Pricing & Profitability	Enova International	added
https://job-boards.greenhouse.io/databricks/jobs/8421611002	2026-04-25	Databricks — websearch	Senior Business Analyst	Databricks	added
https://job-boards.greenhouse.io/checkr/jobs/7650448	2026-04-25	Databricks — websearch	Senior Data Engineer	Checkr	added
https://boards.greenhouse.io/attain/jobs/5025225004	2026-04-25	Greenhouse — Data Analyst Chicago	Data Analyst, Ads Measurement and Insights	Attain	added
https://job-boards.greenhouse.io/upwork/jobs/7620323003	2026-04-25	Greenhouse — Data Analyst Chicago	Lead Data Analyst, Marketing Analytics	Upwork	added
https://job-boards.greenhouse.io/recharge/jobs/8490399002	2026-04-25	Greenhouse — Data Analyst Chicago	Senior Data Analyst, GTM Analytics	Recharge	added
https://job-boards.greenhouse.io/thenewyorktimes/jobs/4615564005	2026-04-25	Greenhouse — Analytics Engineer	Analyst, Data & Insights, Storytelling Analytics	New York Times	added
https://job-boards.greenhouse.io/nift/jobs/4991268007	2026-04-25	Greenhouse — Business Intelligence	Senior Data Analytics / Business Analyst	Nift	added
https://job-boards.greenhouse.io/calendly/jobs/8414932002	2026-04-25	Greenhouse — Data Analyst Chicago	Senior Data Analyst, Product	Calendly	added
https://jobs.lever.co/gohighlevel/f7bf0739-1d81-4a58-9fb4-9724cd0d4769	2026-04-25	Lever — Analytics Engineer	Senior Analytics Engineer - Product & Customer Analytics	HighLevel	added
https://jobs.lever.co/tala/8bf8cbbd-e435-40a0-ac3b-f19ecfb171d7	2026-04-25	Lever — Analytics Engineer	Analytics Engineer II	Tala	added
https://jobs.lever.co/airalo/7f8d89ed-7013-4511-a31d-aded6b80fc6f	2026-04-25	Lever — Analytics Engineer	Senior Analytics Engineer, Pricing	Airalo	added
https://jobs.lever.co/airalo/987a8199-5ab9-43f9-9667-9b779df29963	2026-04-25	Lever — Analytics Engineer	Senior Analytics Engineer	Airalo	added
https://jobs.lever.co/GurobiOptimization/3c6cac21-dd4d-440b-8b92-089d304a95b2	2026-04-25	Lever — Analytics Engineer	Senior Data & Analytics Engineer	Gurobi Optimization	added
https://jobs.lever.co/brillio-2/9260e921-a1f6-43e7-8e43-2d692325ae94	2026-04-25	Lever — Analytics Engineer	CX Senior Analytics Engineer	Brillio	added
https://jobs.lever.co/vida/93d4286a-10b2-402e-adb4-e6a4810db927	2026-04-25	Lever — Data Analyst Chicago	Data Analyst - Business Intelligence/Healthcare Analytics	Vida Health	added
https://jobs.lever.co/BestEgg/ad1daacc-d390-405a-bd1c-16b02a78e7e4	2026-04-25	Lever — Data Analyst Chicago	Web Analyst - Web Data and Analytics	Best Egg	added
https://jobs.ashbyhq.com/alchemy/cdb0fb07-d52a-42d8-b4e6-d037c2afeb10	2026-04-25	Ashby — Data & Analytics	Data Analytics Engineer	Alchemy	added
https://careers.united.com/us/en/job/WHQ00021214/Senior-Analyst-Supply-Chain-Process-and-Standards	2026-04-25	United Airlines — websearch	Senior Analyst - Supply Chain Process and Standards	United Airlines	added
https://careers.united.com/us/en/job/WHQ00024753/Senior-Analyst-Strategic-Sourcing-Analytics	2026-04-25	United Airlines — websearch	Senior Analyst - Strategic Sourcing Analytics	United Airlines	added
https://careers.united.com/us/en/job/UAIUADUSWHQ00025165EXTERNALENUSTALEO/Senior-Business-Analyst-Data	2026-04-25	United Airlines — websearch	Senior Business Analyst - Data	United Airlines	added
https://careers.united.com/job/15548282/senior-analyst-advanced-data-analytics-chicago/	2026-04-25	United Airlines — websearch	Senior Analyst - Advanced Data Analytics	United Airlines	added
https://careers.morningstar.com/us/en/job/REQ-053519/Senior-Quantitative-Analyst	2026-04-25	Morningstar — websearch	Senior Quantitative Analyst	Morningstar	added
https://jobs.grainger.com/job/LOUISVILLE-Analyst,-Supply-Chain-Rotational-Development-Program-Louisville,-KY-KY-40219/1315928100/	2026-04-25	Grainger — websearch	Analyst, Supply Chain Rotational Development Program	Grainger	added
https://jobs.grainger.com/job/MIRA-LOMA-Analyst,-Supply-Chain-Rotational-Development-Program-Mira-Loma,-CA-CA-91752-1018/1316129000/	2026-04-25	Grainger — websearch	Analyst, Supply Chain Rotational Development Program	Grainger	added
https://jobs.grainger.com/job/BORDENTOWN-Analyst,-Supply-Chain-Rotational-Development-Program-Bordentown,-NJ-NJ-08505-4750/1316125300/	2026-04-25	Grainger — websearch	Analyst, Supply Chain Rotational Development Program	Grainger	added
https://careers.snowflake.com/us/en/job/SNCOUS3EDF40BDAEF3423D9AEABDE327A31C40EXTERNALENUSC02BAB9F5D7F48089DCEC118EFC347AC/Senior-Data-Analytics-Engineer	2026-04-25	Snowflake — websearch	Senior Data Analytics Engineer	Snowflake	added
https://job-boards.greenhouse.io/unybrands/jobs/5977562004	2026-04-25	Greenhouse — Supply Chain Analyst	Supply Chain Analyst	unybrands	skipped_title
https://job-boards.greenhouse.io/gitlab/jobs/8478359002	2026-04-25	Greenhouse — Data Analyst Chicago	Senior Data Analyst, Enterprise Analytics	GitLab	skipped_title
https://jobs.lever.co/jobgether/2decabee-b012-44bd-9911-d874373bfbcf	2026-04-25	Lever — Analytics Engineer	Senior Analytics Engineer	Jobgether	skipped_title
https://jobs.lever.co/jobandtalent/fe817188-f051-4bcf-9adf-3171ed261bd3	2026-04-25	Lever — Analytics Engineer	Senior Analytics Engineer - EMEA Remote	Job&Talent	skipped_title
https://jobs.lever.co/enable/ddf63835-57e0-41ba-9eda-588a7febb7f4	2026-04-25	Lever — Supply Chain Analyst	Associate Operations Analyst	Enable	skipped_expired
https://jobs.lever.co/commonlit/5dea9f0f-0684-459b-8550-ac1a78abd597	2026-04-25	Lever — Data Analyst Chicago	Data Analyst	CommonLit	skipped_expired
https://careers.morningstar.com/us/en/job/REQ-049972/Lead-Data-Analyst	2026-04-25	Morningstar — websearch	Lead Data Analyst	Morningstar	skipped_expired
https://jobs.grainger.com/job/LAKE-FOREST-Sr_-Advanced-Analytics-Analyst-IL-60045-5202/1337421500/	2026-04-25	Grainger — websearch	Sr. Advanced Analytics Analyst	Grainger	skipped_expired
https://job-boards.greenhouse.io/keepersecurity/jobs/4135315009	2026-04-25	Greenhouse — Business Intelligence	QA Analyst, BI	Keeper Security	skipped_title
